fat_id,path,start,end,size,class,note
340,/battle/gar000_mdl.bin,12058624,12082560,23936,container,"in-house EZBIND"
341,/battle/gar000_mot.bin,12082688,12246792,164104,container,"in-house EZBIND"
342,/battle/gar000_tex.bin,12247040,12266316,19276,container,"in-house EZBIND"
343,/battle/her000_mdl.bin,12266496,12296884,30388,container,"in-house EZBIND"
344,/battle/her000_mot.bin,12297216,12488980,191764,container,"in-house EZBIND"
345,/battle/her000_tex.bin,12489216,12507500,18284,container,"in-house EZBIND"
346,/battle/her000_win_mot.bin,12507648,12528488,20840,container,"in-house EZBIND"
347,/battle/hermana_sp.bin,12528640,12600580,71940,container,"in-house EZBIND"
348,/battle/hst000_mdl.bin,12600832,12631764,30932,container,"in-house EZBIND"
349,/battle/hst000_mot.bin,12632064,12775020,142956,container,"in-house EZBIND"
350,/battle/hst000_tex.bin,12775424,12797252,21828,container,"in-house EZBIND"
351,/battle/hum001_mdl.bin,12797440,12821240,23800,container,"in-house EZBIND"
352,/battle/hum001_mot.bin,12821504,12952100,130596,container,"in-house EZBIND"
353,/battle/hum001_tex.bin,12952576,12958912,6336,container,"in-house EZBIND"
354,/battle/hum002_mdl.bin,12959232,12974888,15656,container,"in-house EZBIND"
355,/battle/hum002_tex.bin,12975104,12980860,5756,container,"in-house EZBIND"
356,/battle/hum00g_mdl.bin,12981248,13000740,19492,container,"in-house EZBIND"
357,/battle/hum00g_tex.bin,13001216,13007100,5884,container,"in-house EZBIND"
358,/battle/hum011_mdl.bin,13007360,13031828,24468,container,"in-house EZBIND"
359,/battle/hum011_mot.bin,13031936,13156192,124256,container,"in-house EZBIND"
360,/battle/hum011_tex.bin,13156352,13162624,6272,container,"in-house EZBIND"
361,/battle/hum012_mdl.bin,13163008,13179768,16760,container,"in-house EZBIND"
362,/battle/hum012_tex.bin,13179904,13185852,5948,container,"in-house EZBIND"
363,/battle/hum01g_mdl.bin,13186048,13209680,23632,container,"in-house EZBIND"
364,/battle/hum01g_tex.bin,13210112,13216108,5996,container,"in-house EZBIND"
365,/battle/hum021_mdl.bin,13216256,13245908,29652,container,"in-house EZBIND"
366,/battle/hum021_mot.bin,13245952,13400724,154772,container,"in-house EZBIND"
367,/battle/hum021_tex.bin,13401088,13407024,5936,container,"in-house EZBIND"
368,/battle/hum022_mdl.bin,13407232,13425284,18052,container,"in-house EZBIND"
369,/battle/hum022_tex.bin,13425664,13431548,5884,container,"in-house EZBIND"
370,/battle/hum02g_mdl.bin,13431808,13459044,27236,container,"in-house EZBIND"
371,/battle/hum02g_tex.bin,13459456,13465468,6012,container,"in-house EZBIND"
372,/battle/hum034_mdl.bin,13465600,13503364,37764,container,"in-house EZBIND"
373,/battle/hum034_mot.bin,13503488,13662992,159504,container,"in-house EZBIND"
374,/battle/hum034_tex.bin,13663232,13672024,8792,container,"in-house EZBIND"
375,/battle/hum040_mdl.bin,13672448,13713312,40864,container,"in-house EZBIND"
376,/battle/hum040_mot.bin,13713408,13995072,281664,container,"in-house EZBIND"
377,/battle/hum040_tex.bin,13995520,14012312,16792,container,"in-house EZBIND"
378,/battle/hum042_mdl.bin,14012416,14054040,41624,container,"in-house EZBIND"
379,/battle/hum042_tex.bin,14054400,14067564,13164,container,"in-house EZBIND"
380,/battle/hum04g_mdl.bin,14067712,14098884,31172,container,"in-house EZBIND"
381,/battle/hum04g_tex.bin,14098944,14116008,17064,container,"in-house EZBIND"
382,/battle/hyu000_mdl.bin,14116352,14146368,30016,container,"in-house EZBIND"
383,/battle/hyu000_mot.bin,14146560,14209288,62728,container,"in-house EZBIND"
384,/battle/hyu000_tex.bin,14209536,14228956,19420,container,"in-house EZBIND"
385,/battle/iri000_mdl.bin,14228992,14256076,27084,container,"in-house EZBIND"
386,/battle/iri000_mot.bin,14256128,14468152,212024,container,"in-house EZBIND"
387,/battle/iri000_tex.bin,14468608,14489996,21388,container,"in-house EZBIND"
388,/battle/iri000_win_mot.bin,14490112,14508204,18092,container,"in-house EZBIND"
389,/battle/iria_sp.bin,14508544,14572724,64180,container,"in-house EZBIND"
390,/battle/list,14573056,14587165,14109,other,"unclassified"
391,/battle/lumbering_mdl.bin,14587392,14589488,2096,container,"in-house EZBIND"
392,/battle/lumbering_tex.bin,14589952,14591432,1480,container,"in-house EZBIND"
393,/battle/mat002_mdl.bin,14591488,14632664,41176,container,"in-house EZBIND"
394,/battle/mat002_mot.bin,14632960,14874084,241124,container,"in-house EZBIND"
395,/battle/mat002_tex.bin,14874112,14910192,36080,container,"in-house EZBIND"
396,/battle/mat00g_mdl.bin,14910464,14973096,62632,container,"in-house EZBIND"
397,/battle/mat00g_tex.bin,14973440,15009296,35856,container,"in-house EZBIND"
398,/battle/mining_mdl.bin,15009792,15016648,6856,container,"in-house EZBIND"
399,/battle/mining_tex.bin,15016960,15018276,1316,container,"in-house EZBIND"
400,/battle/pla000_mdl.bin,15018496,15040112,21616,container,"in-house EZBIND"
401,/battle/pla000_mot.bin,15040512,15205236,164724,container,"in-house EZBIND"
402,/battle/pla000_tex.bin,15205376,15210640,5264,container,"in-house EZBIND"
403,/battle/pla001_mdl.bin,15211008,15233140,22132,container,"in-house EZBIND"
404,/battle/pla001_tex.bin,15233536,15238688,5152,container,"in-house EZBIND"
405,/battle/pla002_mdl.bin,15239168,15261456,22288,container,"in-house EZBIND"
406,/battle/pla002_tex.bin,15261696,15266864,5168,container,"in-house EZBIND"
407,/battle/pla003_mdl.bin,15267328,15288876,21548,container,"in-house EZBIND"
408,/battle/pla003_tex.bin,15289344,15294608,5264,container,"in-house EZBIND"
409,/battle/pla00g_mdl.bin,15294976,15317916,22940,container,"in-house EZBIND"
410,/battle/pla00g_tex.bin,15318016,15322728,4712,container,"in-house EZBIND"
411,/battle/pla010_mdl.bin,15323136,15345004,21868,container,"in-house EZBIND"
412,/battle/pla010_mot.bin,15345152,15438996,93844,container,"in-house EZBIND"
413,/battle/pla010_tex.bin,15439360,15453128,13768,container,"in-house EZBIND"
414,/battle/pla011_mdl.bin,15453184,15479808,26624,container,"in-house EZBIND"
415,/battle/pla011_tex.bin,15479808,15498220,18412,container,"in-house EZBIND"
416,/battle/pla020_mdl.bin,15498240,15529424,31184,container,"in-house EZBIND"
417,/battle/pla020_mot.bin,15529472,15672028,142556,container,"in-house EZBIND"
418,/battle/pla020_tex.bin,15672320,15685340,13020,container,"in-house EZBIND"
419,/battle/pla021_mdl.bin,15685632,15717872,32240,container,"in-house EZBIND"
420,/battle/pla021_tex.bin,15717888,15730716,12828,container,"in-house EZBIND"
421,/battle/pla022_mdl.bin,15731200,15765688,34488,container,"in-house EZBIND"
422,/battle/pla022_tex.bin,15766016,15779100,13084,container,"in-house EZBIND"
423,/battle/pla023_mdl.bin,15779328,15810496,31168,container,"in-house EZBIND"
424,/battle/pla023_tex.bin,15810560,15823532,12972,container,"in-house EZBIND"
425,/battle/pla02g_mdl.bin,15823872,15852844,28972,container,"in-house EZBIND"
426,/battle/pla02g_tex.bin,15853056,15866060,13004,container,"in-house EZBIND"
427,/battle/pla030_mdl.bin,15866368,15877512,11144,container,"in-house EZBIND"
428,/battle/pla030_mot.bin,15877632,15968164,90532,container,"in-house EZBIND"
429,/battle/pla030_tex.bin,15968256,15970904,2648,container,"in-house EZBIND"
430,/battle/pla032_mdl.bin,15971328,15982472,11144,container,"in-house EZBIND"
431,/battle/pla032_tex.bin,15982592,15985256,2664,container,"in-house EZBIND"
432,/battle/pla034_mdl.bin,15985664,15997776,12112,container,"in-house EZBIND"
433,/battle/pla034_tex.bin,15997952,16000488,2536,container,"in-house EZBIND"
434,/battle/pla03g_mdl.bin,16000512,16011160,10648,container,"in-house EZBIND"
435,/battle/pla03g_tex.bin,16011264,16015816,4552,container,"in-house EZBIND"
436,/battle/ric000_mdl.bin,16015872,16042316,26444,container,"in-house EZBIND"
437,/battle/ric000_mot.bin,16042496,16236184,193688,container,"in-house EZBIND"
438,/battle/ric000_tex.bin,16236544,16255532,18988,container,"in-house EZBIND"
439,/battle/ric000_win_mot.bin,16256000,16283032,27032,container,"in-house EZBIND"
440,/battle/ricardo_sp.bin,16283136,16364152,81016,container,"in-house EZBIND"
441,/battle/ruc000_mdl.bin,16364544,16389356,24812,container,"in-house EZBIND"
442,/battle/ruc000_mot.bin,16389632,16559680,170048,container,"in-house EZBIND"
443,/battle/ruc000_tex.bin,16560128,16578460,18332,container,"in-house EZBIND"
444,/battle/ruc000_win_mot.bin,16578560,16594264,15704,container,"in-house EZBIND"
445,/battle/ruc001_mdl.bin,16594432,16618800,24368,container,"in-house EZBIND"
446,/battle/ruc001_tex.bin,16619008,16637068,18060,container,"in-house EZBIND"
447,/battle/ruca_sp.bin,16637440,16724364,86924,container,"in-house EZBIND"
448,/battle/sia000_mdl.bin,16724480,16751012,26532,container,"in-house EZBIND"
449,/battle/sia000_mot.bin,16751104,16856616,105512,container,"in-house EZBIND"
450,/battle/sia000_sp.bin,16857088,16884504,27416,container,"in-house EZBIND"
451,/battle/sia000_tex.bin,16884736,16901624,16888,container,"in-house EZBIND"
452,/battle/spa000_mdl.bin,16901632,16930028,28396,container,"in-house EZBIND"
453,/battle/spa000_mot.bin,16930304,17118272,187968,container,"in-house EZBIND"
454,/battle/spa000_tex.bin,17118720,17137132,18412,container,"in-house EZBIND"
455,/battle/spa000_win_mot.bin,17137152,17162912,25760,container,"in-house EZBIND"
456,/battle/spada_sp.bin,17163264,17181916,18652,container,"in-house EZBIND"
457,/battle/spi020_mdl.bin,17182208,17199832,17624,container,"in-house EZBIND"
458,/battle/spi020_mot.bin,17200128,17297264,97136,container,"in-house EZBIND"
459,/battle/spi020_tex.bin,17297408,17308300,10892,container,"in-house EZBIND"
460,/battle/spi021_mdl.bin,17308672,17330860,22188,container,"in-house EZBIND"
461,/battle/spi021_tex.bin,17331200,17339168,7968,container,"in-house EZBIND"
462,/battle/spi022_mdl.bin,17339392,17361548,22156,container,"in-house EZBIND"
463,/battle/spi022_tex.bin,17361920,17369920,8000,container,"in-house EZBIND"
464,/battle/spi02g_mdl.bin,17370112,17387836,17724,container,"in-house EZBIND"
465,/battle/spi02g_tex.bin,17388032,17401228,13196,container,"in-house EZBIND"
466,/battle/tit000_mdl.bin,17401344,17425272,23928,container,"in-house EZBIND"
467,/battle/tit000_mot.bin,17425408,17554420,129012,container,"in-house EZBIND"
468,/battle/tit000_sp.bin,17554432,17619428,64996,container,"in-house EZBIND"
469,/battle/tit000_tex.bin,17619456,17636376,16920,container,"in-house EZBIND"
470,/battle/toi000_mdl.bin,17636864,17660852,23988,container,"in-house EZBIND"
471,/battle/toi000_mot.bin,17660928,17768704,107776,container,"in-house EZBIND"
472,/battle/toi000_tex.bin,17768960,17774140,5180,container,"in-house EZBIND"
473,/battle/toi010_mdl.bin,17774592,17795968,21376,container,"in-house EZBIND"
474,/battle/toi010_mot.bin,17796096,17893280,97184,container,"in-house EZBIND"
475,/battle/toi010_tex.bin,17893376,17899084,5708,container,"in-house EZBIND"
476,/battle/toi020_mdl.bin,17899520,17931348,31828,container,"in-house EZBIND"
477,/battle/toi020_mot.bin,17931776,17982992,51216,container,"in-house EZBIND"
478,/battle/toi020_tex.bin,17983488,17996556,13068,container,"in-house EZBIND"
479,/battle/toi030_mdl.bin,17996800,18036564,39764,container,"in-house EZBIND"
480,/battle/toi030_mot.bin,18036736,18098188,61452,container,"in-house EZBIND"
481,/battle/toi030_tex.bin,18098688,18116064,17376,container,"in-house EZBIND"
482,/battle/toi031_mdl.bin,18116096,18155860,39764,container,"in-house EZBIND"
483,/battle/toi031_tex.bin,18156032,18173664,17632,container,"in-house EZBIND"
484,/battle/toi040_mdl.bin,18173952,18194816,20864,container,"in-house EZBIND"
485,/battle/toi040_mot.bin,18194944,18194960,16,container,"in-house EZBIND"
486,/battle/toi040_tex.bin,18195456,18200072,4616,container,"in-house EZBIND"
487,/battle/toi041_mdl.bin,18200576,18223784,23208,container,"in-house EZBIND"
488,/battle/toi041_mot.bin,18224128,18346340,122212,container,"in-house EZBIND"
489,/battle/toi041_tex.bin,18346496,18351144,4648,container,"in-house EZBIND"
490,/battle/toi050_mdl.bin,18351616,18372692,21076,container,"in-house EZBIND"
491,/battle/toi050_mot.bin,18373120,18455800,82680,container,"in-house EZBIND"
492,/battle/toi050_tex.bin,18456064,18473144,17080,container,"in-house EZBIND"
493,/battle/toi060_mdl.bin,18473472,18496952,23480,container,"in-house EZBIND"
494,/battle/toi060_mot.bin,18497024,18497040,16,container,"in-house EZBIND"
495,/battle/toi060_tex.bin,18497536,18503564,6028,container,"in-house EZBIND"
496,/battle/toi061_mdl.bin,18503680,18529444,25764,container,"in-house EZBIND"
497,/battle/toi061_mot.bin,18529792,18631612,101820,container,"in-house EZBIND"
498,/battle/toi061_tex.bin,18631680,18637740,6060,container,"in-house EZBIND"
499,/battle/toi062_mdl.bin,18637824,18661236,23412,container,"in-house EZBIND"
500,/battle/toi062_tex.bin,18661376,18667388,6012,container,"in-house EZBIND"
501,/battle/toi063_mdl.bin,18667520,18688932,21412,container,"in-house EZBIND"
502,/battle/toi063_tex.bin,18689024,18695052,6028,container,"in-house EZBIND"
503,/battle/toi070_mdl.bin,18695168,18718268,23100,container,"in-house EZBIND"
504,/battle/toi070_tex.bin,18718720,18725484,6764,container,"in-house EZBIND"
505,/battle/toi071_mdl.bin,18725888,18751328,25440,container,"in-house EZBIND"
506,/battle/toi071_mot.bin,18751488,18858488,107000,container,"in-house EZBIND"
507,/battle/toi071_tex.bin,18858496,18865276,6780,container,"in-house EZBIND"
508,/battle/toi072_mdl.bin,18865664,18888900,23236,container,"in-house EZBIND"
509,/battle/toi072_tex.bin,18889216,18895948,6732,container,"in-house EZBIND"
510,/battle/toi080_mdl.bin,18896384,18918060,21676,container,"in-house EZBIND"
511,/battle/toi080_mot.bin,18918400,18992412,74012,container,"in-house EZBIND"
512,/battle/toi080_tex.bin,18992640,18998572,5932,container,"in-house EZBIND"
513,/battle/toi090_mdl.bin,18998784,19021024,22240,container,"in-house EZBIND"
514,/battle/toi090_mot.bin,19021312,19104408,83096,container,"in-house EZBIND"
515,/battle/toi090_tex.bin,19104768,19109384,4616,container,"in-house EZBIND"
516,/battle/toi091_mdl.bin,19109888,19132128,22240,container,"in-house EZBIND"
517,/battle/toi091_tex.bin,19132416,19137048,4632,container,"in-house EZBIND"
518,/battle/toi092_mdl.bin,19137536,19159776,22240,container,"in-house EZBIND"
519,/battle/toi092_tex.bin,19160064,19164664,4600,container,"in-house EZBIND"
520,/battle/toi100_mdl.bin,19164672,19189444,24772,container,"in-house EZBIND"
521,/battle/toi100_mot.bin,19189760,19313688,123928,container,"in-house EZBIND"
522,/battle/toi100_tex.bin,19314176,19323708,9532,container,"in-house EZBIND"
523,/battle/toi101_mdl.bin,19323904,19348604,24700,container,"in-house EZBIND"
524,/battle/toi101_tex.bin,19348992,19358476,9484,container,"in-house EZBIND"
525,/battle/toi102_mdl.bin,19358720,19383492,24772,container,"in-house EZBIND"
526,/battle/toi102_tex.bin,19383808,19393308,9500,container,"in-house EZBIND"
527,/chara/alb000.bin,19393536,19439068,45532,container,"in-house EZBIND"
528,/chara/ang000.bin,19439104,19479896,40792,container,"in-house EZBIND"
529,/chara/ark080.bin,19480064,19503400,23336,container,"in-house EZBIND"
530,/chara/ash040.bin,19503616,19525116,21500,container,"in-house EZBIND"
531,/chara/ash042.bin,19525120,19546604,21484,container,"in-house EZBIND"
532,/chara/ash043.bin,19546624,19568124,21500,container,"in-house EZBIND"
533,/chara/ash050.bin,19568128,19590892,22764,container,"in-house EZBIND"
534,/chara/ash052.bin,19591168,19613948,22780,container,"in-house EZBIND"
535,/chara/ash053.bin,19614208,19636988,22780,container,"in-house EZBIND"
536,/chara/ash160.bin,19637248,19660280,23032,container,"in-house EZBIND"
537,/chara/ash170.bin,19660288,19684876,24588,container,"in-house EZBIND"
538,/chara/ash171.bin,19685376,19709964,24588,container,"in-house EZBIND"
539,/chara/ash172.bin,19710464,19735052,24588,container,"in-house EZBIND"
540,/chara/ash173.bin,19735552,19760140,24588,container,"in-house EZBIND"
541,/chara/asu000.bin,19760640,19809820,49180,container,"in-house EZBIND"
542,/chara/cbs000.bin,19810304,19836380,26076,container,"in-house EZBIND"
543,/chara/cbs001.bin,19836416,19874588,38172,container,"in-house EZBIND"
544,/chara/cer000.bin,19874816,19903780,28964,container,"in-house EZBIND"
545,/chara/cod000.bin,19904000,19922860,18860,container,"in-house EZBIND"
546,/chara/dummy.bin,19922944,19971920,48976,container,"in-house EZBIND"
547,/chara/dur000.bin,19972096,19977020,4924,container,"in-house EZBIND"
548,/chara/gae000.bin,19977216,19984088,6872,container,"in-house EZBIND"
549,/chara/gal020.bin,19984384,20009528,25144,container,"in-house EZBIND"
550,/chara/gal021.bin,20009984,20034524,24540,container,"in-house EZBIND"
551,/chara/gal030.bin,20034560,20058200,23640,container,"in-house EZBIND"
552,/chara/gal031.bin,20058624,20082400,23776,container,"in-house EZBIND"
553,/chara/gal032.bin,20082688,20107152,24464,container,"in-house EZBIND"
554,/chara/gal060.bin,20107264,20131360,24096,container,"in-house EZBIND"
555,/chara/gal070.bin,20131840,20155012,23172,container,"in-house EZBIND"
556,/chara/gal180.bin,20155392,20178760,23368,container,"in-house EZBIND"
557,/chara/gar000.bin,20178944,20222140,43196,container,"in-house EZBIND"
558,/chara/gar020.bin,20222464,20245108,22644,container,"in-house EZBIND"
559,/chara/gar022.bin,20245504,20267600,22096,container,"in-house EZBIND"
560,/chara/gar040.bin,20268032,20292116,24084,container,"in-house EZBIND"
561,/chara/gar050.bin,20292608,20314024,21416,container,"in-house EZBIND"
562,/chara/gar080.bin,20314112,20339700,25588,container,"in-house EZBIND"
563,/chara/gar190.bin,20339712,20362864,23152,container,"in-house EZBIND"
564,/chara/gri040.bin,20363264,20385252,21988,container,"in-house EZBIND"
565,/chara/gri041.bin,20385280,20406752,21472,container,"in-house EZBIND"
566,/chara/gri043.bin,20406784,20428532,21748,container,"in-house EZBIND"
567,/chara/her000.bin,20428800,20477456,48656,container,"in-house EZBIND"
568,/chara/him000.bin,20477952,20519104,41152,container,"in-house EZBIND"
569,/chara/hst000.bin,20519424,20562928,43504,container,"in-house EZBIND"
570,/chara/hyu000.bin,20562944,20612364,49420,container,"in-house EZBIND"
571,/chara/ina000.bin,20612608,20653908,41300,container,"in-house EZBIND"
572,/chara/iri000.bin,20654080,20702536,48456,container,"in-house EZBIND"
573,/chara/kng000.bin,20702720,20740328,37608,container,"in-house EZBIND"
574,/chara/mam000.bin,20740608,20764356,23748,container,"in-house EZBIND"
575,/chara/mam010.bin,20764672,20786864,22192,container,"in-house EZBIND"
576,/chara/mam020.bin,20787200,20809412,22212,container,"in-house EZBIND"
577,/chara/mam030.bin,20809728,20831016,21288,container,"in-house EZBIND"
578,/chara/mam040.bin,20831232,20854088,22856,container,"in-house EZBIND"
579,/chara/mat000.bin,20854272,20897416,43144,container,"in-house EZBIND"
580,/chara/mat001.bin,20897792,20941948,44156,container,"in-house EZBIND"
581,/chara/mat002.bin,20942336,21019576,77240,container,"in-house EZBIND"
